Dates,MaxTemp,MinTemp,Precipitation,Snowfall,Snowdepth,MaxTscore,MinTscore,TotalTscore,SnowFscore,SnowDscore,TotalSscore,AWSSIscore,AccumTscore,AccumSscore,AccumAWSSI
09-Jan-1956,23,11,0,0,0,2,4,6,0,0,0,6,141,22,163
10-Jan-1956,36,17,0,0.1,0,0,3,3,1,0,1,4,144,23,167
11-Jan-1956,40,21,0,0.1,0,0,2,2,1,0,1,3,146,24,170
12-Jan-1956,38,26,0,0,0,0,1,1,0,0,0,1,147,24,171
13-Jan-1956,36,11,0,0,0,0,4,4,0,0,0,4,151,24,175
14-Jan-1956,28,18,0,0,0,1,3,4,0,0,0,4,155,24,179
15-Jan-1956,35,19,0,0,0,0,3,3,0,0,0,3,158,24,182
16-Jan-1956,34,16,0,0,0,0,3,3,0,0,0,3,161,24,185
17-Jan-1956,31,11,0,0,0,1,4,5,0,0,0,5,166,24,190
18-Jan-1956,24,20,0,0,0,2,2,4,0,0,0,4,170,24,194
19-Jan-1956,34,20,0,3.5,4,0,2,2,4,4,8,10,172,32,204
20-Jan-1956,29,21,0,0.5,4,1,2,3,1,4,5,8,175,37,212
21-Jan-1956,31,25,0,0.1,4,1,1,2,1,4,5,7,177,42,219
22-Jan-1956,25,11,0,0,4,1,4,5,0,4,4,9,182,46,228
23-Jan-1956,20,6,0,0,4,2,5,7,0,4,4,11,189,50,239
24-Jan-1956,26,5,0,0,4,1,5,6,0,4,4,10,195,54,249
25-Jan-1956,27,10,0,0,3,1,4,5,0,3,3,8,200,57,257
26-Jan-1956,29,10,0,0,3,1,4,5,0,3,3,8,205,60,265
27-Jan-1956,33,18,0,0,3,0,3,3,0,3,3,6,208,63,271
28-Jan-1956,34,17,0,0,3,0,3,3,0,3,3,6,211,66,277
29-Jan-1956,38,29,0,0,2,0,1,1,0,2,2,3,212,68,280
30-Jan-1956,35,16,0,3.7,5,0,3,3,4,4,8,11,215,76,291
31-Jan-1956,30,17,0,0,4,1,3,4,0,4,4,8,219,80,299
01-Feb-1956,28,12,0,0,4,1,4,5,0,4,4,9,224,84,308
02-Feb-1956,34,24,0,0.5,4,0,2,2,1,4,5,7,226,89,315
03-Feb-1956,32,14,0,0,4,1,4,5,0,4,4,9,231,93,324
04-Feb-1956,40,18,0,0,4,0,3,3,0,4,4,7,234,97,331
05-Feb-1956,38,21,0,0,4,0,2,2,0,4,4,6,236,101,337
06-Feb-1956,33,22,0,0,4,0,2,2,0,4,4,6,238,105,343
07-Feb-1956,35,29,0,0,4,0,1,1,0,4,4,5,239,109,348
08-Feb-1956,45,27,0,0,3,0,1,1,0,3,3,4,240,112,352
09-Feb-1956,40,31,0,0.3,3,0,1,1,1,3,4,5,241,116,357
10-Feb-1956,40,29,0,0,3,0,1,1,0,3,3,4,242,119,361
11-Feb-1956,35,23,0,0.4,3,0,2,2,1,3,4,6,244,123,367
12-Feb-1956,35,22,0,0,3,0,2,2,0,3,3,5,246,126,372
13-Feb-1956,37,26,0,0,2,0,1,1,0,2,2,3,247,128,375
14-Feb-1956,50,34,0,0,1,0,0,0,0,1,1,1,247,129,376
15-Feb-1956,39,21,0,0,1,0,2,2,0,1,1,3,249,130,379
16-Feb-1956,35,11,0,2.5,3,0,4,4,3,3,6,10,253,136,389
17-Feb-1956,35,18,0,1,4,0,3,3,2,4,6,9,256,142,398
18-Feb-1956,37,26,0,0.5,4,0,1,1,1,4,5,6,257,147,404
19-Feb-1956,37,16,0,0,3,0,3,3,0,3,3,6,260,150,410
20-Feb-1956,33,18,0,0,3,0,3,3,0,3,3,6,263,153,416
21-Feb-1956,27,11,0,0,2,1,4,5,0,2,2,7,268,155,423
22-Feb-1956,28,11,0,0,2,1,4,5,0,2,2,7,273,157,430
23-Feb-1956,31,9,0,0,2,1,5,6,0,2,2,8,279,159,438
24-Feb-1956,42,19,0,0,2,0,3,3,0,2,2,5,282,161,443
25-Feb-1956,48,20,0,0.2,2,0,2,2,1,2,3,5,284,164,448
26-Feb-1956,47,17,0,0,2,0,3,3,0,2,2,5,287,166,453
27-Feb-1956,39,21,0,0,1,0,2,2,0,1,1,3,289,167,456
28-Feb-1956,31,13,0,0,1,1,4,5,0,1,1,6,294,168,462
29-Feb-1956,35,17,0,0,1,0,3,3,0,1,1,4,297,169,466
01-Mar-1956,57,25,0,0,0,0,1,1,0,0,0,1,298,169,467
02-Mar-1956,46,33,0,0,0,0,0,0,0,0,0,0,298,169,467
03-Mar-1956,46,29,0,0,0,0,1,1,0,0,0,1,299,169,468
04-Mar-1956,44,25,0,0,0,0,1,1,0,0,0,1,300,169,469
05-Mar-1956,47,35,0,0,0,0,0,0,0,0,0,0,300,169,469
06-Mar-1956,45,35,0,0,0,0,0,0,0,0,0,0,300,169,469
07-Mar-1956,44,33,0,0,0,0,0,0,0,0,0,0,300,169,469
08-Mar-1956,38,15,0,0,0,0,3,3,0,0,0,3,303,169,472
09-Mar-1956,47,21,0,0,0,0,2,2,0,0,0,2,305,169,474
10-Mar-1956,51,24,0,0,0,0,2,2,0,0,0,2,307,169,476
11-Mar-1956,39,16,0,0,0,0,3,3,0,0,0,3,310,169,479
12-Mar-1956,34,22,0,0,0,0,2,2,0,0,0,2,312,169,481
13-Mar-1956,39,21,0,0,0,0,2,2,0,0,0,2,314,169,483
14-Mar-1956,37,26,0,0,0,0,1,1,0,0,0,1,315,169,484
15-Mar-1956,36,18,0,1,1,0,3,3,2,1,3,6,318,172,490
16-Mar-1956,34,15,0,1,1,0,3,3,2,1,3,6,321,175,496
17-Mar-1956,29,19,0,0,1,1,3,4,0,1,1,5,325,176,501
18-Mar-1956,33,18,0,1.2,2,0,3,3,2,2,4,7,328,180,508
19-Mar-1956,35,15,0,0,1,0,3,3,0,1,1,4,331,181,512
20-Mar-1956,41,20,0,0,0,0,2,2,0,0,0,2,333,181,514
21-Mar-1956,45,25,0,0,0,0,1,1,0,0,0,1,334,181,515
22-Mar-1956,45,34,0,0,0,0,0,0,0,0,0,0,334,181,515
23-Mar-1956,40,28,0,0,0,0,1,1,0,0,0,1,335,181,516
24-Mar-1956,33,12,0,8,8,0,4,4,12,5,17,21,339,198,537
25-Mar-1956,37,13,0,0,7,0,4,4,0,5,5,9,343,203,546
26-Mar-1956,50,30,0,0,4,0,1,1,0,4,4,5,344,207,551
27-Mar-1956,43,30,0,0,1,0,1,1,0,1,1,2,345,208,553
28-Mar-1956,34,23,0,0,0,0,2,2,0,0,0,2,0,0,553
29-Mar-1956,40,30,0,0,0,0,1,1,0,0,0,1,0,0,553
30-Mar-1956,39,24,0,0,0,0,2,2,0,0,0,2,0,0,553
31-Mar-1956,45,25,0,0,0,0,1,1,0,0,0,1,0,0,553
01-Apr-1956,51,29,0,0,0,0,1,1,0,0,0,1,0,0,553
02-Apr-1956,73,39,0,0,0,0,0,0,0,0,0,0,0,0,553
03-Apr-1956,75,56,0,0,0,0,0,0,0,0,0,0,0,0,553
04-Apr-1956,70,38,0,0,0,0,0,0,0,0,0,0,0,0,553
05-Apr-1956,66,34,0,0,0,0,0,0,0,0,0,0,0,0,553
06-Apr-1956,68,37,0,0,0,0,0,0,0,0,0,0,0,0,553
07-Apr-1956,57,30,0,0,0,0,1,1,0,0,0,1,0,0,553
08-Apr-1956,44,29,0,0,0,0,1,1,0,0,0,1,0,0,553
09-Apr-1956,51,30,0,0,0,0,1,1,0,0,0,1,0,0,553
10-Apr-1956,50,29,0,0,0,0,1,1,0,0,0,1,0,0,553
11-Apr-1956,61,31,0,0,0,0,1,1,0,0,0,1,0,0,553
12-Apr-1956,64,37,0,0,0,0,0,0,0,0,0,0,0,0,553
13-Apr-1956,56,31,0,0,0,0,1,1,0,0,0,1,0,0,553
14-Apr-1956,68,36,0,0,0,0,0,0,0,0,0,0,0,0,553
15-Apr-1956,58,39,0,0,0,0,0,0,0,0,0,0,0,0,553
16-Apr-1956,45,34,0,0,0,0,0,0,0,0,0,0,0,0,553
17-Apr-1956,43,31,0,0,0,0,1,1,0,0,0,1,0,0,553
18-Apr-1956,42,29,0,0,0,0,1,1,0,0,0,1,0,0,553
19-Apr-1956,49,29,0,0,0,0,1,1,0,0,0,1,0,0,553
20-Apr-1956,48,25,0,0,0,0,1,1,0,0,0,1,0,0,553
21-Apr-1956,60,32,0,0,0,0,1,1,0,0,0,1,0,0,553
22-Apr-1956,52,35,0,0,0,0,0,0,0,0,0,0,0,0,553
23-Apr-1956,45,26,0,0,0,0,1,1,0,0,0,1,0,0,553
24-Apr-1956,49,31,0,0,0,0,1,1,0,0,0,1,0,0,553
25-Apr-1956,51,34,0,0,0,0,0,0,0,0,0,0,0,0,553
26-Apr-1956,57,38,0,0,0,0,0,0,0,0,0,0,0,0,553
27-Apr-1956,76,43,0,0,0,0,0,0,0,0,0,0,0,0,553
28-Apr-1956,71,40,0,0,0,0,0,0,0,0,0,0,0,0,553
29-Apr-1956,60,37,0,0,0,0,0,0,0,0,0,0,0,0,553
30-Apr-1956,52,35,0,0,0,0,0,0,0,0,0,0,0,0,553
01-May-1956,61,35,0,0,0,0,0,0,0,0,0,0,0,0,553
02-May-1956,63,42,0,0,0,0,0,0,0,0,0,0,0,0,553
03-May-1956,66,43,0,0,0,0,0,0,0,0,0,0,0,0,553
04-May-1956,59,38,0,0,0,0,0,0,0,0,0,0,0,0,553
05-May-1956,59,46,0,0,0,0,0,0,0,0,0,0,0,0,553
06-May-1956,58,45,0,0,0,0,0,0,0,0,0,0,0,0,553
07-May-1956,60,33,0,0,0,0,0,0,0,0,0,0,0,0,553
08-May-1956,58,34,0,0,0,0,0,0,0,0,0,0,0,0,553
09-May-1956,63,49,0,0,0,0,0,0,0,0,0,0,0,0,553
10-May-1956,66,51,0,0,0,0,0,0,0,0,0,0,0,0,553
11-May-1956,82,47,0,0,0,0,0,0,0,0,0,0,0,0,553
12-May-1956,86,59,0,0,0,0,0,0,0,0,0,0,0,0,553
13-May-1956,86,65,0,0,0,0,0,0,0,0,0,0,0,0,553
14-May-1956,81,40,0,0,0,0,0,0,0,0,0,0,0,0,553
15-May-1956,62,50,0,0,0,0,0,0,0,0,0,0,0,0,553
16-May-1956,56,30,0,0,0,0,1,1,0,0,0,1,0,0,553
17-May-1956,59,42,0,0,0,0,0,0,0,0,0,0,0,0,553
18-May-1956,67,41,0,0,0,0,0,0,0,0,0,0,0,0,553
19-May-1956,64,49,0,0,0,0,0,0,0,0,0,0,0,0,553
20-May-1956,61,38,0,0,0,0,0,0,0,0,0,0,0,0,553
21-May-1956,84,51,0,0,0,0,0,0,0,0,0,0,0,0,553
22-May-1956,88,62,0,0,0,0,0,0,0,0,0,0,0,0,553
23-May-1956,79,47,0,0,0,0,0,0,0,0,0,0,0,0,553
24-May-1956,62,36,0,0,0,0,0,0,0,0,0,0,0,0,553
25-May-1956,69,41,0,0,0,0,0,0,0,0,0,0,0,0,553
26-May-1956,70,48,0,0,0,0,0,0,0,0,0,0,0,0,553
27-May-1956,79,61,0,0,0,0,0,0,0,0,0,0,0,0,553
28-May-1956,74,49,0,0,0,0,0,0,0,0,0,0,0,0,553
29-May-1956,84,50,0,0,0,0,0,0,0,0,0,0,0,0,553
30-May-1956,88,64,0,0,0,0,0,0,0,0,0,0,0,0,0
31-May-1956,80,65,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Jun-1956,68,41,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Jun-1956,59,44,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Jun-1956,57,45,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Jun-1956,67,50,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Jun-1956,76,50,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Jun-1956,78,51,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Jun-1956,86,56,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Jun-1956,84,65,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Jun-1956,86,58,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jun-1956,89,60,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Jun-1956,92,60,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Jun-1956,95,63,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Jun-1956,99,72,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Jun-1956,95,70,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jun-1956,95,72,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Jun-1956,85,69,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Jun-1956,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Jun-1956,81,64,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Jun-1956,82,52,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Jun-1956,87,61,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Jun-1956,91,69,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jun-1956,92,68,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Jun-1956,87,71,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Jun-1956,86,64,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jun-1956,80,56,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Jun-1956,84,56,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jun-1956,80,63,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Jun-1956,75,54,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jun-1956,81,60,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jun-1956,89,60,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Jul-1956,95,67,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Jul-1956,81,67,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Jul-1956,85,61,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Jul-1956,75,61,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Jul-1956,66,56,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Jul-1956,83,57,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Jul-1956,88,63,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Jul-1956,87,67,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Jul-1956,77,61,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jul-1956,83,56,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Jul-1956,88,62,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Jul-1956,82,62,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Jul-1956,82,64,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Jul-1956,81,60,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-1956,81,59,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Jul-1956,83,62,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Jul-1956,75,59,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Jul-1956,79,52,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Jul-1956,74,58,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Jul-1956,78,60,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Jul-1956,81,57,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-1956,80,59,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Jul-1956,81,60,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Jul-1956,84,61,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jul-1956,79,66,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Jul-1956,87,63,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jul-1956,91,67,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Jul-1956,83,66,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-1956,77,55,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jul-1956,79,53,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Jul-1956,72,60,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Aug-1956,79,61,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Aug-1956,72,57,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Aug-1956,74,56,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Aug-1956,89,61,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Aug-1956,85,63,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Aug-1956,74,65,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Aug-1956,85,61,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Aug-1956,86,64,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Aug-1956,80,67,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Aug-1956,84,62,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Aug-1956,83,61,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Aug-1956,82,61,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Aug-1956,82,64,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Aug-1956,84,63,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Aug-1956,83,63,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Aug-1956,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Aug-1956,90,67,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Aug-1956,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Aug-1956,72,59,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Aug-1956,70,52,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Aug-1956,71,50,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Aug-1956,72,52,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Aug-1956,71,57,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Aug-1956,73,49,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Aug-1956,77,51,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Aug-1956,76,55,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Aug-1956,88,62,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Aug-1956,89,62,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Aug-1956,85,65,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Aug-1956,84,67,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Aug-1956,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Sep-1956,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Sep-1956,72,55,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Sep-1956,77,55,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Sep-1956,81,59,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Sep-1956,86,62,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Sep-1956,86,62,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Sep-1956,68,51,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Sep-1956,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Sep-1956,64,47,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Sep-1956,68,47,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Sep-1956,72,49,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Sep-1956,77,52,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Sep-1956,81,57,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Sep-1956,85,58,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Sep-1956,71,65,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Sep-1956,66,47,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Sep-1956,71,47,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Sep-1956,66,55,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Sep-1956,65,47,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Sep-1956,56,45,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Sep-1956,55,33,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Sep-1956,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Sep-1956,60,42,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Sep-1956,67,54,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Sep-1956,71,42,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Sep-1956,70,42,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Sep-1956,66,43,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Sep-1956,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-1956,71,44,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Sep-1956,77,45,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Oct-1956,61,42,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Oct-1956,69,47,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Oct-1956,77,45,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Oct-1956,71,50,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Oct-1956,74,42,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Oct-1956,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Oct-1956,70,45,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Oct-1956,58,39,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Oct-1956,74,37,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-1956,55,34,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Oct-1956,55,34,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Oct-1956,49,41,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Oct-1956,74,48,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Oct-1956,80,53,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Oct-1956,80,53,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Oct-1956,82,56,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Oct-1956,83,54,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Oct-1956,81,56,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Oct-1956,67,43,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Oct-1956,62,47,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Oct-1956,69,55,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Oct-1956,72,51,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Oct-1956,70,49,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Oct-1956,72,41,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Oct-1956,52,42,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Oct-1956,64,48,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Oct-1956,54,39,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Oct-1956,60,42,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Oct-1956,64,47,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Oct-1956,70,49,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Oct-1956,72,51,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Nov-1956,67,55,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Nov-1956,67,47,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Nov-1956,58,49,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Nov-1956,58,53,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Nov-1956,65,53,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Nov-1956,63,48,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Nov-1956,55,36,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Nov-1956,43,34,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Nov-1956,50,32,0,0,0,0,1,1,0,0,0,1,0,0,0
10-Nov-1956,41,27,0,0,0,0,1,1,0,0,0,1,0,0,0
11-Nov-1956,62,26,0,0,0,0,1,1,0,0,0,1,0,0,0
12-Nov-1956,46,36,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Nov-1956,49,31,0,0,0,0,1,1,0,0,0,1,0,0,0
14-Nov-1956,67,32,0,0,0,0,1,1,0,0,0,1,0,0,0
15-Nov-1956,60,42,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Nov-1956,56,30,0,0,0,0,1,1,0,0,0,1,0,0,0
17-Nov-1956,37,23,0,0,0,0,2,2,0,0,0,2,0,0,0
18-Nov-1956,43,25,0,0,0,0,1,1,0,0,0,1,0,0,0
19-Nov-1956,54,30,0,0,0,0,1,1,0,0,0,1,0,0,0
20-Nov-1956,54,33,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Nov-1956,45,39,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Nov-1956,44,27,0,0,0,0,1,1,0,0,0,1,0,0,0
23-Nov-1956,29,11,0,0.4,0,1,4,5,1,0,1,6,5,1,6
24-Nov-1956,30,12,0,0,1,1,4,5,0,1,1,6,10,2,12
25-Nov-1956,33,14,0,1.5,2,0,4,4,2,2,4,8,14,6,20
26-Nov-1956,34,23,0,1.2,2,0,2,2,2,2,4,6,16,10,26
27-Nov-1956,33,17,0,0,1,0,3,3,0,1,1,4,19,11,30
28-Nov-1956,34,17,0,0,0,0,3,3,0,0,0,3,22,11,33
29-Nov-1956,29,16,0,0,0,1,3,4,0,0,0,4,26,11,37
30-Nov-1956,27,16,0,0,0,1,3,4,0,0,0,4,30,11,41
01-Dec-1956,35,21,0,0,0,0,2,2,0,0,0,2,32,11,43
02-Dec-1956,38,29,0,0,0,0,1,1,0,0,0,1,33,11,44
03-Dec-1956,45,35,0,0,0,0,0,0,0,0,0,0,33,11,44
04-Dec-1956,46,33,0,0,0,0,0,0,0,0,0,0,33,11,44
05-Dec-1956,58,33,0,0,0,0,0,0,0,0,0,0,33,11,44
06-Dec-1956,61,48,0,0,0,0,0,0,0,0,0,0,33,11,44
07-Dec-1956,58,38,0,0,0,0,0,0,0,0,0,0,33,11,44
08-Dec-1956,43,30,0,3,3,0,1,1,4,3,7,8,34,18,52
09-Dec-1956,33,25,0,0.8,1,0,1,1,1,1,2,3,35,20,55
10-Dec-1956,31,21,0,0,0,1,2,3,0,0,0,3,38,20,58
11-Dec-1956,43,26,0,0,0,0,1,1,0,0,0,1,39,20,59
12-Dec-1956,42,21,0,0,0,0,2,2,0,0,0,2,41,20,61
13-Dec-1956,30,16,0,0,0,1,3,4,0,0,0,4,45,20,65
14-Dec-1956,35,19,0,0,0,0,3,3,0,0,0,3,48,20,68
15-Dec-1956,43,32,0,0,0,0,1,1,0,0,0,1,49,20,69
16-Dec-1956,43,32,0,0,0,0,1,1,0,0,0,1,50,20,70
17-Dec-1956,43,32,0,0,0,0,1,1,0,0,0,1,51,20,71
18-Dec-1956,41,17,0,0,0,0,3,3,0,0,0,3,54,20,74
19-Dec-1956,43,18,0,0,0,0,3,3,0,0,0,3,57,20,77
20-Dec-1956,40,32,0,0,0,0,1,1,0,0,0,1,58,20,78
21-Dec-1956,47,33,0,0,0,0,0,0,0,0,0,0,58,20,78
22-Dec-1956,46,39,0,0,0,0,0,0,0,0,0,0,58,20,78
23-Dec-1956,44,35,0,0,0,0,0,0,0,0,0,0,58,20,78
24-Dec-1956,46,35,0,0,0,0,0,0,0,0,0,0,58,20,78
25-Dec-1956,37,25,0,0,0,0,1,1,0,0,0,1,59,20,79
26-Dec-1956,34,28,0,0,0,0,1,1,0,0,0,1,60,20,80
27-Dec-1956,39,29,0,0,0,0,1,1,0,0,0,1,61,20,81
28-Dec-1956,36,27,0,0,0,0,1,1,0,0,0,1,62,20,82
29-Dec-1956,29,20,0,0,0,1,2,3,0,0,0,3,65,20,85
